Score,Review
5,삼성 전자제품에 연결해서 편히 사용할 수 있다는 것이 큰 장점이었던것 같아요
5,어플하나로 집에 가전제품을 연동해서 사용하니 신세계군요
5,해보니 너무 편리하고 좋아요!^^
5,집에 있는 삼성가전과 쉽게 연결할수 있어 생활이 편해졌네요 강추합니다
5,상태확인에서한번놀라고 자동실행에서두번놀랍니다 나날이발전해가는삼성 보기좋습니다 삼성화이팅
5,이어플하나로 가전제품기기를 관리제어하는데 편하게 이용할수있도록해주셔서 감사합니다^^
5,tv랑 연결해서 사진하고 영상 잘보고있습니다 너무유용한어플이네요 ㅎ
5,티비전자제품등스마트폰으로어플깔아서제어할수있으니참편리한거같아요^^ 강추♡
5,너무너무좋아요 요즘은 커넥트가 대세인데 너무 편리한 기능입니다..유용하게 잘쓰고있어요
5,티비 연결했는데 재미있네요
5,TV를 간편하게 폰이랑 연결하여 편하게 이용할 수 있어 좋은 듯 같습니다.
5,역쉬삼성은 삼성이다멋지다👍👍👍👍👍다른할말이필요가없습니다
4,이런 좋은기능이 생기다니 핸폰 영화를 집에서 제대로 즐기게 되서 좋아요~~
5,삼성제품 디바이스 제어 연결 너무 편리하고 유용하네요
5,스마트폰 하나로 다른 디바이스 제어가 가능하니 정말 편리한 어플이네요
5,노트8을 구매하면서 이 어플을 알게되었는데 상당히 편리하고 스마트 합니다. 잘 사용하겠습니다. 감사합니다.
5,이렇게 쉽고 간편하게 관리하고 제어할 수 있다니 정말 편리하네요!! Connect은 사랑입니다♡
4,TV랑 연결해서 폰에 있는 영화도 보고 드라마도 보고 너무 잘 사용하고 있어요~ ^^
5,여러 전자제품들을 스마트폰 하나로 제어가능하니 너무 편리합니다
5,홈 네티워크의 시작 텔레비젼과는 참 많이 연결해 잘 쓰고 있어요
5,엄청신기하고 재밌고 실용적이네요ㅋㅋㅋ
5,"어린아이에게는 스마트폰이 일러서 폴더폰과 코넥트, 이조합이 좋은 것 같아요."
5,티비와연결해서 사용하니 너무나 좋아요!역시 삼성입니다....
5,삼성이라고하면 묻지도 따지지도 않습니다. 제품이면 제품. A/S면 A/S. 최고라 하겠죠.^^ 그래서 삼성제품만 사용하고있습니다.^^
5,너무너무 편리하고 오디오기기를 연결했다가잠시끌수도있고 아주괜찮은어풀입니다
5,이 어플을 사용하고 저희집 가족들이 보다 더 편리하게 지내게되엇어요
5,모든 디바이스를 제어 할 수 있으니 편하고요 배터리같은 것도 내용이 나오니 편합니다
5,집에 모든 제품이 삼성제품인데 이 어플다운 받고 나서 너무 편리해 졌어요 감사합니다.!!😆
5,매우 편리합니다.  삼성의  신뢰성을 다시 한번 더 느끼게 합니다.
5,스마트폰으로 디바이스들을 제어 할수 있다니 놀랍습니다 어플도 깔끔하고 잘만들었네요
5,주변의 다양한 삼성 제품들과 쉽게 연결해 사용할 수 있어서 편리한 것 같습니다.
5,집에 삼성티비랑 연결해서 보니 이렇게 편리할 수가 없네요 최곱니다!
4,시대를 앞서가는 기분을 느낄수 있네요. 실생활에 가깝게 다가선 사물 인터넷 활용도를 기대해봅니다.~~^^
3,특정 디바이스와 페어링 되면 네비어플 등이 자동으로 실행되도록 해줬으면 합니다
5,말표현이 어렵지만  무지 굿  아이디어네요 ~~~^^  정말  편해요  쭉~~~우욱 다운하삼
5,예전보다 훨씬 간단해졌고 알아서 연결해주기도 하니 사용하기 편리하네요
5,엄청난 앱이죠 어플로 편리하게 설정 가능해서 좋은거 같아요
5,연동 쉽게할수있다는게 넘 편해요.그것말고 무엇을 더 논할수있을까요
5,멋진어플입니다..앞으로계속사용할예정입니다
5,"집에 티비, 컴퓨터를 삼성커넥트로 연결해 사용하니깐 넘 편하더라구요"
5,불가능을 가능케한 베스트 앱
5,가전제품을 컨트롤할 수 있는 가장 최고의 앱인거 같아요!
5,모니터 하나 일단 겨우 연결해봅니다
5,무엇보다 간단하고 편리하고 기기간 이동이 가능하니 편한것같아요
5,이런앱이있다니! 대박!
5,연결도 빠르고 다양한 기능들이 있어서 매우 만족합니다.
5,블루투스 연결 해서 음향을 낼 방법을 선택할 수 있다는 부분이 좋은 것 같아요.
5,아주 좋은 기능이네요 좀더 많은 디바이스가 연결 가능토록 노력해주세요
5,삼성 커넥트 어플을 이용하여 삼성 가전제품과 연동하여 사용하니 편리해서 좋아요!
5,삼성만의 통합된 공간. 서로가 연결하며 편리하게 이용할수 있어서 좋습니다.
5,연결도 잘되고 깔끔해졌네요
5,모든기기와 연결하면 너무편해져요. 누군지 세상을 바꾸는군요
5,지원되는 기기 늘면 좋을듯
5,접속 속도가 느리네요
5,여러 기기를 한 번에 볼 수 있고 제어가능해서 편함
5,삼성과 관련된 모든 전자기기와 악세서리들을 쉽게 연결해서 쓸수있어서 좋아요
5,너무 편해요 삼성제품이랑 연동되니까 집에서 엄청 편하게 살구있어오
5,삼성 커넥트 어플이 있어서 넘 좋고 편리합니다 많은 분들에게 좋다고 홍보 하겠습니다♡
5,굿굿~~삼성 커넥트 어플로 모든 기기들을 제어할수 있어서 편리하고 좋은거 같아요
5,음 이런게 있었네요!! 모든게 편리해졌어요!! 핸드폰 하나로 다 할 수 있으니까 아이언맨 된 기분 호호
5,화질이 넘 좋아서 만족합니다. 한번씩 티비 사용할수 없음으로 떠서 난감할때도 있어요.
5,모바일 기기 및 삼성 전자제품들을 쉽게 연결하고 사용할 수 있어 좋았습니다
5,처음사용해 보았는데 너무 간편하고 좋네요 폰으로 다되는세상 슈퍼그레잇~
5,생활이 편리해 지겠는데요..ㅎㅎ
5,삼성제품 tv랑세탁기 연결해서 사용해보니 너무편하고 재미도있어서 자주사용하게됩니다~~~^^
5,커넥트어플로 편리하게 알림받고 외부에서 설정하기도 좋아서 별점 5개 드려요^^
4,깔끔하고 편리하게 구성되어 있네요. 원격으로 여러 가전제품을 연결할 수 있다니 편리합니다.
4,공기청정기 사용하면서 설치했습니다. 스마트폰으로 제어하니 편리하네요.
5,핸드폰하나로 모든 리모콘을 대신하다니 대단하네요
4,커넥터 이용시 tv 통합리모컨기능은 안되나요.? 셋톱박스 채널변경이 되질 않네요.!
4,아이콘 뱃지알람 숫자 1이 안사라집니다. 빨리 처리해주세요 신경쓰여요
5,이것이 현대인들이 이륙한 과학의 경지란 말인가 매우 놀랍도다!
5,삼성의 제품들을 점점 묶어서 사용할수있도록 기술이 발전되고 있어서 좋네요.
4,핸드폰으로만 보던 드라마나 예능 다시보기를 티비로 보게되니 더 굳굳👍👍
5,인터페이스가 마음에 들고 무엇보다 편합니다
5,편리한 기능이에요 스마트폰하나로 다른기기들 제어도되고..잘사용하고있습니다.^^
5,스마트폰으로 집에있는 기기들을 확인하고 제어 할수있어서 편리합니다.
1,블루스카이 6000쓰고있는데 공기청정기는 어떻게 연결하죠? ;;;
5,원격제어가 가능한 세상이 오다니 엄청나네요
5,"Miracast 미러링, BT 페어링 해서 다른 기기들과 연동해서 간편하게 사용 가능하네요^^"
4,아직 주변기기 연동되는것이 없어 많이 못했지만 디바이스 정보가 짱!
5,집안의 삼성제품들을 연결할수 있어 정말 좋습니다 스마트라이프의 시작
5,대박스마트한 세상입니다 스맛폰으로 삶의질이 업그레이드 된 편리한 세상이군요~~
5,삼성커넥트 유용하네요. 기기 연동부터 제어까지 신세계에요~~
5,삼성 세탁기 로봇청소기 등이랑 연결해서 쓰고 있는데 매우 편리한거 같아요!
5,커넥트 어플로 간단하고 편리하게 외부에서도 설정관리할수 있어서  넘좋습니다
5,노트를 사용한 중에 이번 기종에서 사용하기 편한 기능들이 많은것 같아요
5,혼수로 삼성 가전구매 했는데 밖에서도 알림받고 작동하고 참 스마트 하네요
5,신세계네요 집에 있는 가전제품을 전부 편리하게 사용할수 있어서 좋아요
5,아이가 내년에 초등학교가는데 아이위치알수있는게 제일 맘에들어요
5,폰을 이용한 티비리모컨 및 냉장고 관리까지 다용도로 용이한 어플 좋네요
5,삼성제품만사용하다보니 꼭필요한어플이고 점점더발전했으면합니다
5,요즘 새아파트에 입주하는사람은 필수적으로 사용해야겠네요
5,기술발전이 더할수록 필수어플이 될듯합니다. 계속되는 진보로 놀라움을 보여주세요^^
4,간단하고 편리하네요ㆍㅎㅎ
5,"여러 스마트 기기들을 한번에 관리, 제어할 수 있어서 정말 편하네요. 추천합니다."
5,일단 차량에서 블루투스로 연결되어 편리하게 사용중입니다!
5,삼성 커넥트 편리하네요. 스마트폰으로 여러 가전제품을 컨트롤 할수있다니 좋네요~~
5,깔끔한 UI가 보기좋네요 삼성 가전과 같이 연동하여 사용하면 좋겠어요
5,티비 고장났어요 티비주세요 ㅋㅋ
5,디바이스 등록도 쉽고 제어도 간편해서 다양하게 활용 할 수 있어 편리해요
5,정말 기대안햇는데 좋아요!!
5,삼성제품이 냉장고 뿐이라 사용은못함   그래도  관심분야라  잘알고있음
5,참 편리하네요~ 가전제품을 모두 삼성걸로 바꿔야할 것 같네요~ㅎ
5,삼성제품을 연결해서 미리미리 뭔가를 할 수 있으니 최고네요
5,사용이 간편해서 좋아요 이제 아기랑 외출도 안심
5,어플 하나로 집안에 있는 가전기기들을 제어 할수 있어 너무 편리하네요.
5,다좋은데 저희집연결없지만음..이거꼬쿠글에서지워야돼네여
5,업데이트되어서기능이추가되었고하나로통제할수있어서좋네요
5,여러가지 가전기기를 폰을 통해서 연결해서 사용하니 편하긴 하네요
5,이거만 있으면 애들도더안전해ㅔ다닐수잇겠네요 완전추천합니닷!!
5,상성전자 제품들을 삼성 휴대폰 하나로 제어할 수 있어서 정말 편리하네요.
1,s9은 언제 지원되나요?
5,집에서 삼성 제품을 사용하니 아주 편리하게 연동사용 가능합니다!!  아주 좋아요
5,각종 삼성기기들과 블루투스 연결해서 사용할때 너무 편해요
5,각종 디바이스를 한곳에서 관리할수  있어 좋네요. 노트북도 추가 해 주세요
4,손쉽게 다른 디바이스나 기기와 연결이 가능해서 편리해서 좋습니다
5,잘 쓰고있습니다 업데이트 꾸준히 해줘서 좋네요 미래세상이 기대되는 앱입니다.
5,삼성 써야됌 변화에 가장 잘 적응하고 있는 듯
4,아직 사용 전이라 잘은 모르나 편리할 듯 하네요~
5,집에 온통 삼성밖에 없는데 조금 스마트해보이고 좋네요
5,lg smartshare 보다 훨씬 좋습니다 아주 간결하고 연결도 달돼구요^^
5,삼성제품 이용하기 편리하네요 계속적인 어플 업데이트 부탁드립니다
5,"커넥트태그 사용하는데요 위치, 알림 잘오네요"
5,삼성제품만 쓰다보니  우연히 어플알게되서 유용하게 잘쓸꺼같아요
5,iot시대에 한발 앞서 가는 앱 인것 같네요  편리하게 이용하겠습니다
5,삼성의 전자생태계.. 무궁한 발전을 기원합니다
5,유비쿼터스에 한발짝더 다가간 기술의 진보를 직접체감하니 영광입니다
5,tv와 바로 연결해 조작하고 스마트뷰를 사용할 때 매우 편리했습니다
4,삼성전자제품과 호환 돼는거 신기 재미  좋네요
5,집에 있는 가전을 편리하게 사용할수 있는 유용한 어플이네요 아주 좋아요~
5,블루투스 연결시 앱으로 제어가 가능해서 편리함
4,저는 tv로 이용하는 데 많이 사용할 일 이 있지는 않지만 꽤 유용합니다
5,휴대폰 하나로 할수있으니깐 확실히 집에서 생활하는게 더 편해진것 같아요
5,이 코넥트 앱으로 편리하게 알림 받고 외부에서 설정하기 좋습니다
4,IOT시대 맞게 삼성제품 모두 연결시켜 해주고 많이 편해질것같습니다.
5,삼성스마트폰 하나만으로 더욱 스마트한 세상을 누리게되었어요~~ 스마트커넥트 최고에요^^b
5,"유플렉스,기어s,j72016,노트8등을 연결할때 더 쉽게 연결할 수 있어서 좋네요"
5,너무 편리하고 좋아요. 삼성 제품들끼리 연관성도 좋고 자주 애용할게요.
5,연구중 괜찮을듯
5,얼핏 어려워보이지만 기계치라도 사용하기에 아주 편리함
5,제꺼에 있는 줄 몰랐어요. 좀 더 잘 살펴보고 이용해야겠어요~~~
5,폰으로 티비 조절하니깐 너무 좋아요 ㅠㅠㅠ 삼성 열일 좋으디@@💕
5,"aarong: 삼성 코넥트, 과거 만화로 보던 것이 하나하나 이뤄지는 느낌입니다."
5,말이 필요없는 꼭! 필요한 앱이네요. 그냥 말이 필요없어요~굿
5,연결된 디바이스를 다양한 모드로 관리 가능하니 편함
5,편리하고 좋은 어플이네요
5,이러니 삼성삼성 하난가보네요.
5,말이 필요 없음  한번써보시는것을 강추  후회x
5,삼성커넥트  참 잘만드셨네요^^ 집에서도 편리했지만 업무중에도 잘 사용하였습니다♡
5,어플로 TV를 연결하여 채널 변경이 너무 쉬워 너무 편리하고 좋아요
5,기기 연동이 너무 쉽고 편리하게 잘 이루어져서 완젼 잘 사용하고 있습니다.
5,제가 기계를 잘 못 다루는데 사용하기 편리하네요.
5,집에서 가만히 앉아있어도 모든 기기를 조작할 수 있네요~ 너무 편해요^^
5,기기연결호환성도좋고 사용도 편리하네요. 제 평점은 별 5개!!
4,간간히 디바이스 연결실패가 되나 사용편이에 있어서는 나쁘지 않습니다.
3,노트8 기본앱 타사 LG스마트TV도 지원해주세요.
4,간단하게 사용하기 좋으나 좀더 발전되서 웨어러블하게 됬음 좋겠당
4,아직 다양하게 사용은 못 하고 있지만 빠르고 쾌적하네요
5,모든기기를 하나로 통제할수있어 좋을듯...
5,집안 내에 여러 기기를 스마트커넥트 앱 하나로 할 수 있다는게 좋습니다★
5,IOT의 혁신!! 역시 삼성은 사용자 편의성이 뛰어납니다~
5,"편리한 삶을 살게해주는, 미래로 다가가는 열쇠같은 어플이네요!"
5,정말 편리해요. 쓸 때마다 깜짝깜짝 놀라게 되네욤~~~
4,커넥트를 통해서 쉽고 간편하게 제품들을 조작할 수 있어서 편하네요!
5,너무 편리하고 좋습니다 ㅎㅎ
2,컨테츠 보기 눌러소 영화보는데 자막설정을 못하네요 자막설정가능하게 해주세요
5,삼성 제품 쓰면 아주 유용하게 쓸수있는 기능이네요~~  자주 애용하겠네요
5,유비쿼터스를 실현시키기 위한 삼성의 첫걸음
5,집에 있는 삼성 제품들 연결해서 사용하니 너무 편해서 좋아요!!
5,"그저 심플하고 사용이 간편합니다. 굳이 다른 말이 필요없습니다,"
3,좀더써봐야 알것같음
4,참 편리한 세상이 되어 가네요 만화에서나 나온던 일들이 점점 현실이 되네요
5,디바이스관리하기 쉬워요
4,신세계네요 역시삼성
5,"TV, 공기청정기, 건조기 연결해서 잘 사용하고 있어요. 정말 편리하고 좋네요"
5,집에 티비와 와이파이로 연결하여 폰속 동영상보기 넘 편해요
5,삼성어플중에 제일유용하게 잘씁니다 ㅋㅋ
5,삼성 커넥트를 이용하여 보다 간편하고 좋은 서비스를 제공받아 기쁩니다.
5,집 TV에 별도의 컨넥트 없이 바로 볼수 있어서 너무 편하네요
5,정말사용하기 좋아요  삼성꺼만쓰는데  한눈에보기좋아서  좋음
5,삼성 가전제품이 에어컨 뿐이네요  하지만 유용하다는 것은 알것 같습니다
5,거의 모든 삼성 제품을 이 어플로 제어할수있어 편리합니다
5,커넥트 어플로 가전제품 편리하게 사용하고있어요 좋은기능이네요
5,간편하고 좋았습니다 삼성 제품만 쓰는 저로써는 정말 유용하네요
5,삼성 커넥트로 집안 모든 기기들을 연결할 수 있다니 대박이에요!
5,최고의 기능이네요^^ 사용하기가 너무 좋아요~ 앞으로도 더 좋은 기능이 생겼으면 좋겠어요!^^
1,별로야! Tv사용하는데 꺼지는건 되는데 키는건 안대는건 머지?
5,디바이스 연결 상태 보기가 편하고 항목별로 분류 돼어서 좋아요
4,삼성커넥트하나로가전제품연결을쉽게할수있어서편하고좋으네욥..
5,한번도 사용아하신분은  있어도 한번만 사용하신분은 없을겁니다 . 추천합니다
5,어플 하나로 여러기기들을 간편하게 이용할 수 있어 편리하고 만족합니다~^^
5,너무나 편한 세상이군요. 살찌겠다.
4,삼성공기청정기는 목록에 없네용~ 스마트홈이랑 따로 써야하는건지..
5,"티비, 블루투스 스피커와 연결하여 잘 활용하고 있습니다. 매우 편리합니다."
5,삼성 계열 제품들과 연동이 잘 되서 간편하고 좋습니다.
5,편리하네요.^^ 앞으로도 이런 좋은 앱이 많이 만들어졌음 좋겠네요.~~
5,원격제어로 간편하게 제어할수있다니 정말편리한기능인것같습니다 삼성짱짱
1,티비리모컨기능누르면 왜 실행이안되고팅기기만하냐
2,"연결도 잘 안돼고, 복잡! 만든이유를 몰겠음."
5,이렇게도 사용할 수 있구나 싶습니다. 편리성에 감탄합니다^^;
5,집에 있는 티비와 연결해서 써보니 편리하고 참 좋네요
5,삼성 제품 간의 연결이 간단하고 한국에서 관리되어 좋습니다
5,점차 변화하는 가전제품에 맞춰진 어플
4,아이의 위치를 어알수 있어서 펴
5,"냉장고,  세탁기,  TV등 간편하게 스마트폰으로 컨트롤 할수 있어 편하고 좋네요"
2,삼성제품이 없으니 써보질 못하겠군
4,"가전제품 사용시 상당히 편리하고, 앞으로 자주 이용하려구요"
5,신기하고 재미있네요 편리하게 이용하고 있어요
5,신기방기하네요ㅋㅋ
5,다른 디바이스 제어하기가 매우 편하네요
4,삼성 최신 전자제품이 많을수록 쓸모 있어요. 재미있게 사용할 만 합니다
5,덱스랑 쓰려면 꼭 필요하네요. 오디오 출력 결정메뉴 띄우려면~
5,공기청정기를 연결했는데 아주 편리하게 사용할 수 있어 좋습니다
5,리모콘 없이 예약으로 집안 제품이 사용 가능하죠 편해요
5,"처음 써보는 건데, 신기하고 편해서 정말 좋아요!"
5,사운드컨넥트를 이용해 이어폰과 여타 스피커 연결할때 편리합니다.
5,삼성유저를 위한 탁월한 어플인 듯!
5,완전편리하네요. 기존과 모양도 다르고 먼가 멋진 느낌입니다. blueyard68
4,편리하네요 핸드폰하나로 다통제할수있어서정말좋습니다~
5,커넥트 어플로 여러가전을 제어할수 있어 너무 편하네요.
5,지원 되는 디바이스도 많고 정말 편리하고 좋은 앱이네요
5,핸드폰과 가전을 같이 사용할수 있다는것은 분명한 장점이죠.
5,알아서 찾아 알아서 연결해주는 그야말로 스마트시대의 결정체 필수어플입니다!!
5,삼성 커넥트로 원격으로 제어할수 있어 정말 편리할것 같아요
4,가전제품을 손안에서 연결하여 제어하니 간편하고 좋네요
5,처음사용해봤는데 대박인거같아요 갤럭시노트사길 잘한거같네요
3,지하주찾장 안ㄷㆍ듬
5,정말 편해서 삼성제품만 찾게 되요
5,커넥트 어플로 티비사용 중인데 너무 간편하고 잘되서 좋습니다
5,살기좋은세상이로군요 폰으로 다되니 저도 많이 쓰고싶네요
5,모든 제품이 삼성이다보니 더없이 편하네요 한번에딱 이네요
5,갤7에 자동으로 깔려있는뎁 어플 기능은 좋네요
4,차에서 블루투스할때 짱편합니다
5,강인복 광고를통해 알게 되었는데 원격으로 조작하니 편하네요
5,아직 사용법을 잘 모르긴 하지만 유용할 것 같네요
4,편리하고 좋은거 같아요 원격제어가 아주 마음에 듭니다
4,아이디어가 좋네요 에어컨이랑 티비랑 연결 해 봐야겠네요
5,삼성 커넥트를 이용해 TV를 원격으로 제어하는데 매우 편리했습니다.
5,삼성가전제품쓸려고다운해봣는데다양한것이 최곱니다.
5,편리한 앱입니다 공상과학이 현실에서 나타나네요
4,집에있는가전모두 연결되면 참 유용할것같아요!
3,계정을 간단하게 하면 좋을 듯 합니다.
4,정말스마트한세상이네요ᆢ아이들둥영상보여주기에정말좋아요
5,삼성커넥트어플을 사용해보니 집 가전제품을 제어할수가 있네요!!대박..입니다!!
5,사용해보니 좋아요 영화볼때도 티비로 연결하니 편하네요
5,관련제품의 상태를 연결해서 볼수 있어서 편리해요.
5,가전제품이 모두 폰으로 연결되어 정말 편합니다
5,집삼성제품들을 편리하게 사용가능해져서 굉장히 편리하네요! 너무좋습니다🤥🤥😀😀😍😍
5,최고라는 말밖에. 필요없는것 같네요. 굿!
4,기대되네요 스마트 라이프가 이런거겠죠
5,편리하게 잘쓰고있습니다 앞으로도 좋은제품 좋은성능 기대할께요
4,접속제품등록하기편하네요
3,처음 개발할때 잘좀 만들어 주시길
5,이젠 동생을 시키지 않고 제 마음대로 집을 다룰 수 있습니다!
5,삼성커넥트 사용하니 집안에 기기들을 편하게 사용할수있어서 너무 좋아요 !!!!
5,세상이 점점 편해지고 있습니다
5,조금 어렵긴한데 잘사용하면 유용할듯하네요
5,휴대폰으로 삼성제품을 제어할 수 있으니 편리합니다!
5,아이 유치원 옮기면서 위치 확인차 구입했어요.
5,"많이 좋아졌어요. 전에 보다 GUI가 간편해졌고, 시인성도 좋아요."
3,삼성커넥트!정말 편리한 세상~
5,삼성 IOT기능도 대단하군요 이래서 다들 삼성 삼성 하는거군요~~
5,솔직히 이벤트하길래 써봤는데 좋네요ㅋㅋㅋㅋㅋ굿굿
1,되는기기도 없는데 지워지지도 않네
5,업데이트 잘해주시면 더 편리하게 이용할 수 있을것 같아요.좋네요
5,핸드폰 분실에 대해 좋은거 같은데용
4,아직 익숙하지는 않지만 잘 사용해 볼께요.
5,이벤트를 통해서 원격으로 연결할 삼성제품을 가지고 싶군요.
5,와이파이 같이 잡았는데 안 될 때가 있어요. 다른 건 만족
5,상성 가전제품 사용시 넘 좋네요. 외부에서도 사용되서 편라합니다.
5,생활이 점점 스마트해지고 편리한거 같아요~최고평점 드립니다
5,기능들이 너무 유용한 것들이 많고 정말 괜찮은 앱인것 같습니다
5,편리하고 좋아요 괜히 최신폰이 아니네요
5,이어플로 삼성가전제품을 사용하니 편리하고 좋아요
5,간단하고 편리합니다 솔직히 이러한 어플은 간단하고 편리해야 최고입니다
5,삼성 가전제품을 핸드폰으로 제어할 수 있어서 좋아요.
3,삼성의 좋은 제품들 구입해서 얼른 사용해보고싶네요
5,앞으로 가전제품 많이 바꿔야겠어요
5,전중인 기능에 대한 아이디어가 색다르고 놀랍네요
4,모든 웨어러블 기계들의 상태를 한번에 체크가되서 좋아요
4,디바이스 등록 및 접근이 쉬어요 참 좋은 어플입니다
5,솔찍히 삼성서 만든거중에 삼페다음으로 잘만듬
5,집비웠을때짱인듯 청소기이동경로도볼수있음
5,이거 굉장히 편함 일일이 전번이나 앱 다운안받아도 되고
5,여러 기기를 연결하여 유용하게 관리할수있는 프로그램같습니다
5,유용한 어플입니다 폰안에서 삼성제품을 제어할수있네요
5,가전제품을 통합으로 관리할 수 있어서 편리해요~
3,기기들을 연결한다는 것은 괜찮은데 제한이 많네요
5,편하네요.이제부터 모든제품은 삼성으로 통일해야 겠네요.
5,간편하게 ㅇ여러 스마트 기기 제어가 가능하서 좋아요...
5,세탁기와 에어컨 연동되니 편리하고 좋습니다ㅎ
4,여러개의 기기를 하나의 어플에서 제어하니 편리하네요
5,블류투스 연결할때 편해요
5,UI는 전보다 깔끔해졌네요
4,삼성제품 컨넥트를이용해 편리하게 제어를 할수있어 좋습니다
5,설정하고나면 사용하고 관리하기 편해서 자주사용할것 같아요
5,TV 연결해서 유튜브 나 동영상 볼때 매우 편리합니다.
5,삼성을 사용하는 이유
4,제품 제한이있어서 아쉽네요
5,좋다고 크롬캐스트랑 블루투스스피커랑 연결 할때좋아
5,이런기능들이 현실로 나왔네요 좋아요!!
5,삼성커넥트로 티비연결이되어서 좋은거같아요
5,TV랑 간편하게 연동시킬 수 있어서 편하네요
5,전반적인 사용에서 삼성 제품들간의 연결이 좋습니다.
5,삼성 커넥트 최고입니다.. 생활이 참 편하게 달라지고 있어요.
5,가전제품을 연결해서 쓰기에 매우 편리합니다.
5,이게 실화다.
5,이거 없엇으면 난 우째 살앗을고?
4,모든 제품을 스마트폰 하나로 제어가 되니 편리하고 좋아요!!!
5,정말 편하게 사용할 수 있네요 직관적이고. 강력 추천이요~
4,잘쓰고있습니다. 주로 티비랑 연결해서 사용합니다..👍
4,삼성 제품이 많으면  편한듯합니다.
5,이젠 정말 IOT시대가 다가온것 같고 정말 편리하네요.
5,언제 어디서나 말그대로 스마트한 어플이네요
5,삼성 제품들을 편리하게 관리할 수있는 실용앱~!!
1,가전제품을 삼성만 쓰나... 티비는 엘지보다 못하는데..
5,제품연결도쉽고 사용도 편리해서 자주쓰고있어요
4,하나로 통제하니 편합니다.
4,신기하게도 잘 동작하네요.
5,스마트폰의 동영상을 티비로보기에 최고!
5,스마트한 생활의 시작이네요~
4,아이들위치를알수있어서..안전하고안심되요.
5,에어컨에 연결해서 원격으로 공기청정기 사용... 너무 편해요~^^
5,편리합니다!
5,여러기기를 한번에 제어할수있어서 정말편리하네요
5,티비랑 폰이랑 연결이 쉽게되서 아주 편하고 좋아요^^
5,삼성 제품 있으신분들의 필수어플이 아닐까 싶습니다
4,여러제품 상태를 한번에 볼 수 있어서 편리 합니다
5,훌륭합니다 신기하고 간편해요~
5,앞으로도 계속해서 호환되는 제품만 찾을거 같아요
5,바로 사용해봐야겠어요!!
5,이거 하나로 모든 기기가 통합되서 정말 편해요 good
5,편리하고 유용하게 잘 사용하니 삶이 윤택하네요
5,주변 가전제품을 바로 연결할 수 있어서 편리합니다.
5,집에 제품과. 간편하게 쓸 수 있어서 정말 좋아요
4,매우 간편하고 좋네요... 앞으로 많이 쓰게 될거 같아요!!
5,사용해보니 편하고 좋은데요 자주 이용하면 좋을것 같아요
3,이것저것 제어 할 수 있는 제품이 늘어나 좋아요
5,실생활에 꼭 필요하고 유용한 앱입니다. 감사합니다
5,써본자만알아요  너무 좋아요 신세계입니다
5,삼성기기를 스마트하게 연결할 수 있어서 너무 좋아요
4,삼성 제품들 하나로 묶어서 제어하니까 엄청 편하네요
5,편리하게 연결시킬수 있는 어플이네요
5,정말 스마트한 삶을 누릴수 있는앱인거 같아요
5,폰사면서 깔았는데 구성이 깔끔하네요 잘 쓸게요
4,최근에 이 기능을 확인했는데 편리하고 좋습니다.
5,삼성앱이 실생활에 유용하게 변화하는게 좋네요~
5,OTG로 연결도 잘되고 쓸만하네요~!
4,삼성의 모든 가전에 불편함을 느끼지 못했어요.
3,삼성제품만 돼서 아깝네요 저희집은 엘지제품이 많아서...
4,보다 원할한 사용을 위해 개선필요
5,삼성커넥트 어플로 가전제품을 사용하니 너무편합니다~~
4,많이 좋아 졌으나 아직 오류 존재함
4,처음사용해보는데 알고나니 너무마음에쏙드네요~
5,생활이 편리해졌어요
5,집에들어올때 따뜻하게 들어올수있어오 너무좋아여
5,저는 삼성 밖에 모릅니다
5,신박하고 새롭네요
1,노트8에서는 안되요
5,앱하나로 간단하게 이용하게 되어서 너무 편리하고 좋아요
5,사용하기 편하네요
5,티비와 연동후 사용하니 만족스럽네요
5,휴대폰과 가전제품이 연동되니 좋습니다
1,안좋ㅇㄷㅁ
5,호환 편하고 좋으네요
5,관리하기 편하네요
5,Great   It's very useful
5,전 무선 디바이스 연결을 유용하게 쓰고 있어요!!  정말 괜찮아요!! 추천해요!
5,삼성 이런거 너무 편리해
4,편리해요 ㅎㅎ
3,사용성 개선이 필요할 것 같습니다
5,참신기하네요
3,아직익숙치않네요
5,신기한 스마트세상이 열렸네요^^
4,좋아요 연결도편하고 생활의질이 달라짐
5,블루투스 연결시 넘나 편리하고 간편해서 좋아요!
1,무슨내용입니까
4,다른제품 연결안되던게 이젠잘되네요. 좋습니다
5,쉽게 제어가 가능해서 좋아요
5,티비랑 연결이 매우 간편하게 되서 좋았습니다
5,삼성기기끼리 연동이 잘되서 편해요
